athleticsHostname,groupSize,collegeId,collegeName,slug,city,state,canonicalDivision,baseballWebsiteUrl,importedCoachCount
naiastats.prestosports.com,177,cmox067rf008iqtgcqv98xxm2,Missouri Valley,missouri-valley,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/missourivalley,0
naiastats.prestosports.com,177,cmowzs13d004oqt4wgedrj6i3,Mobile,mobile,,ALA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mobile,0
naiastats.prestosports.com,177,cmowzs14u004rqt4wk2sj18ho,Montreat,montreat,,NC,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/montreatnc,0
naiastats.prestosports.com,177,cmowzs16a004uqt4wruulohb5,Morningside,morningside,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/morningside,0
naiastats.prestosports.com,177,cmox067wv008uqtgc1vodg7t1,Morris,morris,,SC,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/morris,0
naiastats.prestosports.com,177,cmox067y8008xqtgcqmlq9nbw,Mount Marty,mount-marty,,SD,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mountmarty,0
naiastats.prestosports.com,177,cmox067zj0090qtgc8tlprwtb,Mount Mercy,mount-mercy,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mountmercy,0
naiastats.prestosports.com,177,cmowzs17v004xqt4wvfj3aff3,Mount Vernon Nazarene,mount-vernon-nazarene,,OH,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mountvernonnazareneoh,0
naiastats.prestosports.com,177,cmowzs19b0050qt4wx2g99sqw,Nelson,nelson,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/nelsontexas,0
naiastats.prestosports.com,177,cmox068270096qtgcwygf9q49,New College of Florida,new-college-of-florida,,FL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/newcollegeofflorida,0
naiastats.prestosports.com,177,cmowzs1aw0053qt4wrwplawbf,Northwestern,northwestern,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/northwestern,0
naiastats.prestosports.com,177,cmox0684y009cqtgca2arq0at,Northwestern Ohio,northwestern-ohio,,OH,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/northwesternohio,0
naiastats.prestosports.com,177,cmox068ed009xqtgcluu00ea6,OUAZ,ouaz,,AZ,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/ouaz,0
naiastats.prestosports.com,177,cmowzs1cg0056qt4w6u7raqqy,Oakland City,oakland-city,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oaklandcity,0
naiastats.prestosports.com,177,cmowzs1dw0059qt4w4xp8tyqi,Oakwood,oakwood,,AL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oakwoodal,0
naiastats.prestosports.com,177,cmox06893009lqtgc3tmk8itu,Oklahoma Wesleyan,oklahoma-wesleyan,,OK,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oklahomawesleyan,0
naiastats.prestosports.com,177,cmowzs1fe005cqt4w0s54p5m8,Olivet Nazarene,olivet-nazarene,,IL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/olivetnazareneil,0
naiastats.prestosports.com,177,cmox068bq009rqtgc9w14f64u,Oregon Tech,oregon-tech,,OR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/oregontech,0
naiastats.prestosports.com,177,cmowzs1gw005fqt4wv7ntre67,Ottawa,ottawa,,KAN.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/ottawa,0
naiastats.prestosports.com,177,cmox068fn00a0qtgc5m18fxv4,Our Lady of the Lake,our-lady-of-the-lake,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/ourladyofthelake,0
naiastats.prestosports.com,177,cmox068h500a3qtgcyxillt4u,Park,park,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/park,0
naiastats.prestosports.com,177,cmowzs1ib005iqt4w3i7tnck9,Park-Gilbert,park-gilbert,,AZ,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/parkgilbertaz,0
naiastats.prestosports.com,177,cmox068jq00a9qtgc4gcrrdbl,Peru State,peru-state,,NE,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/perustate,0
naiastats.prestosports.com,177,cmowzs1jr005lqt4womndsl7h,Philander Smith,philander-smith,,AR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/philandersmithar,0
naiastats.prestosports.com,177,cmowzs1l7005oqt4wcore2glb,Pikeville,pikeville,,KY,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/pikevilleky,0
naiastats.prestosports.com,177,cmox068ny00aiqtgc74yuw2t8,Point,point,,GA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/point,0
naiastats.prestosports.com,177,cmowzs1mn005rqt4wreae274s,Providence Christian,providence-christian,,CA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/providencechristianca,0
naiastats.prestosports.com,177,cmox068ry00arqtgctwx7egcp,Rio Grande,rio-grande,,OH,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/riogrande,0
naiastats.prestosports.com,177,cmowzs1pl005xqt4w10de1dc1,Rochester Christian,rochester-christian,,MICH.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/rochesterchristianmich,0
naiastats.prestosports.com,177,cmowzs1r40060qt4waqra6rcg,Rust,rust,,MS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/rustms,0
naiastats.prestosports.com,177,cmowzs1sl0063qt4w2c8vrz25,Saint Francis,saint-francis,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/saintfrancisin,0
naiastats.prestosports.com,177,cmox068x900b3qtgciov963rh,Saint Mary,saint-mary,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/saintmary,0
naiastats.prestosports.com,177,cmowzs1u50066qt4whaf1rcgo,Saint Xavier,saint-xavier,,IL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/saintxavieril,0
naiastats.prestosports.com,177,cmox068zw00b9qtgcnky6lc4v,Shawnee State,shawnee-state,,OH,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/shawneestate,0
naiastats.prestosports.com,177,cmox0691700bcqtgctrse79j7,Siena Heights,siena-heights,,MI,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/sienaheights,0
naiastats.prestosports.com,177,cmowzs1vl0069qt4wsqb6a8yr,Simpson,simpson,,CA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/simpsonca,0
naiastats.prestosports.com,177,cmowzs1x2006cqt4wjutn86j4,Southeastern,southeastern,,FLA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southeastern,0
naiastats.prestosports.com,177,cmowzs1yj006fqt4wp698q3i9,Southern University at New Orleans,southern-university-at-new-orleans,,LA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southernuniversityatneworleansla,0
naiastats.prestosports.com,177,cmox0696p00boqtgcoxda72a3,Southwest,southwest,,NM,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southwest,0
naiastats.prestosports.com,177,cmox0698600brqtgczygal4sl,Southwestern,southwestern,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/southwestern,0
naiastats.prestosports.com,177,cmox0699k00buqtgcpx2iqyzz,Spartanburg Methodist,spartanburg-methodist,,SC,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/spartanburgmethodist,0
naiastats.prestosports.com,177,cmowzs204006iqt4wpgwrqfh7,Spring Arbor,spring-arbor,,MICH.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/springarbormi,0
naiastats.prestosports.com,177,cmowzs21j006lqt4wffal58bl,St. Ambrose,st-ambrose,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stambroseia,0
naiastats.prestosports.com,177,cmowzs230006oqt4wqumb05n0,St. Andrews,st-andrews,,NC,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/standrewsnc,0
naiastats.prestosports.com,177,cmowzs24h006rqt4wfge0sbob,St. Francis,st-francis,,IL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stfrancisil,0
naiastats.prestosports.com,177,cmowzs25w006uqt4w8e2l0xp7,St. Thomas,st-thomas,,FLA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stthomas,0
naiastats.prestosports.com,177,cmox069ho00ccqtgc42y9kmfr,Sterling,sterling,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/sterling,0
naiastats.prestosports.com,177,cmox069iz00cfqtgc6ijvh9gn,Stillman,stillman,,AL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/stillman,0
naiastats.prestosports.com,177,cmox069kd00ciqtgcfmpgoiet,Tabor,tabor,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/tabor,0
naiastats.prestosports.com,177,cmowzs27g006xqt4wpaqxe1jx,Talladega,talladega,,AL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/talladegaal,0
naiastats.prestosports.com,177,cmowzs28y0070qt4wel8w9307,Taylor,taylor,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/taylorin,0
naiastats.prestosports.com,177,cmox069oi00crqtgc031n7wau,Tennessee Southern,tennessee-southern,,TN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/tennesseesouthern,0
naiastats.prestosports.com,177,cmox069rb00cxqtgc4ygzwzwx,Texas A&M  Texarkana,texas-a-and-m-texarkana,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/texasamtexarkana,0
naiastats.prestosports.com,177,cmox069sn00d0qtgcjtotjzzk,Texas College,texas-college,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/texascollege,0
naiastats.prestosports.com,177,cmowzs2af0073qt4wn3t65h57,The Master's,the-master-s,,CALIF.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/themasters,0
naiastats.prestosports.com,177,cmox069va00d6qtgcn0ndzzas,Thomas,thomas,,GA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/thomas,0
naiastats.prestosports.com,177,cmowzs2c00076qt4wck5u0njl,Tougaloo,tougaloo,,MISS.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/tougalooms,0
naiastats.prestosports.com,177,cmowzs2dj0079qt4w9wire00s,Trinity Christian,trinity-christian,,IL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/trinitychristianil,0
naiastats.prestosports.com,177,cmox069zr00dfqtgcntxrsrbb,Truett McConnell,truett-mcconnell,,GA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/truettmcconnell,0
naiastats.prestosports.com,177,cmox06a1200diqtgc2xj3i2cg,UHSP,uhsp,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/uhsp,0
naiastats.prestosports.com,177,cmox06a2l00dlqtgcos7i4rt9,Union Commonwealth,union-commonwealth,,KY,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/unioncommonwealth,0
naiastats.prestosports.com,177,cmox06a3v00doqtgcld51s5r9,Valley City State,valley-city-state,,ND,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/valleycitystate,0
naiastats.prestosports.com,177,cmox06a5900drqtgcpbq8mglc,Viterbo,viterbo,,WI,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/viterbo,0
naiastats.prestosports.com,177,cmox06a6m00duqtgchsc3tg7p,Voorhees University,voorhees-university,,SC,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/voorheesuniversity,0
naiastats.prestosports.com,177,cmowzs2sk0083qt4w86xf1nts,WVU Tech,wvu-tech,,WV,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/wvutechwv,0
naiastats.prestosports.com,177,cmox06a7z00dxqtgcs2lyeo4e,Waldorf,waldorf,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/waldorf,0
naiastats.prestosports.com,177,cmowzs2f3007cqt4wlgcn8jot,Warner,warner,,FL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/warnerfl,0
naiastats.prestosports.com,177,cmowzs2gq007fqt4wgjsjkut7,Wayland Baptist,wayland-baptist,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/waylandbaptisttx,0
naiastats.prestosports.com,177,cmowzs2i6007iqt4w14hrvqae,Webber International,webber-international,,FL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/webberinternationalfl,0
naiastats.prestosports.com,177,cmowzs2jp007lqt4wmxd5vtd8,Westcliff,westcliff,,CALIF.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/westcliffca,0
naiastats.prestosports.com,177,cmowzs2l5007oqt4wmemu4ojg,Wilberforce,wilberforce,,OH,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/wilberforceoh,0
naiastats.prestosports.com,177,cmowzs2ml007rqt4wz5m3qzym,Wiley,wiley,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/wileytx,0
naiastats.prestosports.com,177,cmowzs2o1007uqt4wvnc6ovj3,William Carey,william-carey,,MISS.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williamcareyms,0
naiastats.prestosports.com,177,cmowzs2pm007xqt4w66z0cj3f,William Penn,william-penn,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williampennia,0
naiastats.prestosports.com,177,cmox06aiz00elqtgcfku2eu2a,William Woods,william-woods,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williamwoodsmo,0
naiastats.prestosports.com,177,cmowzs2r40080qt4w48qaj7mu,Williams Baptist,williams-baptist,,AR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/williamsbaptistar,0
naiastats.prestosports.com,177,cmowzs2u20086qt4w33qae7md,Xavier,xavier,,LA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/xavierla,0
naiastats.prestosports.com,177,cmowzs2vl0089qt4wbu7rzs9n,York,york,,NE,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/yorkne,0
