id,name,slug,city,state,zipCode,latitude,longitude,division,conference
"cmou87sdy00m9qt8ov075op6f","Southeastern Louisiana University","southeastern-louisiana-university","Hammond","LA","","","","",""
"cmovlhyyw00g6qt20v23d26yh","Southeastern Oklahoma State","southeastern-oklahoma-state","Durant","Oklahoma","","","","",""
"cmovlhz0800g9qt20eye733nr","Southern Arkansas","southern-arkansas","Magnolia","Arkansas","","","","",""
"cmox23ac300c3qtfkd6t3snop","Southern Arkansas University Tech","southern-arkansas-university-tech","","AR","","","","",""
"cmovlhz1m00gcqt20njnbe2m0","Southern Connecticut","southern-connecticut","New Haven","Connecticut","","","","",""
"cmou7wkli00hrqt5sdf793czs","Southern Illinois University","southern-illinois-university","Carbondale","IL","","","","",""
"cmovlhz3200gfqt2013eb6exu","Southern Nazarene","southern-nazarene","Bethany","Oklahoma","","","","",""
"cmovlhz4f00giqt20xgaegast","Southern New Hampshire","southern-new-hampshire","Manchester","New Hampshire","","","","",""
"cmox1gjwp00aoqtsgrn8xk6pf","Southern Union State Community College","southern-union-state-community-college","","AL","","","","",""
"cmou8bkiv00n9qtuw67iv0p5k","Southern University and A&M College","southern-university-and-am-college","Baton Rouge","LA","","","","",""
"cmowzs1yj006fqt4wp698q3i9","Southern University at New Orleans","southern-university-at-new-orleans","","LA","","","","",""
"cmou8ctpc00o0qtlou8fzrbpg","Southern Utah University","southern-utah-university","Cedar City","UT","","","","",""
"cmovorwkt00loqt7gxjhdszqr","Southern Virginia University","southern-virginia-university","","VA","","","","",""
"cmovlhz5u00glqt20q1q4sk69","Southern Wesleyan","southern-wesleyan","Central","South Carolina","","","","",""
"cmorjasts004cqt4w6w7jai0o","Southern Wesleyan University","southern-wesleyan-university","Central","SC","","","","",""
"cmox0696p00boqtgcoxda72a3","Southwest","southwest","","NM","","","","",""
"cmovlhz7700goqt20tn1i0i00","Southwest Baptist","southwest-baptist","Bolivar","Missouri","","","","",""
"cmovlhz8o00grqt20knhvhemp","Southwest Minnesota State","southwest-minnesota-state","Marshall","Minnesota","","","","",""
"cmox23adg00c6qtfknv2ydsft","Southwest Mississippi Community College","southwest-mississippi-community-college","","MS","","","","",""
"cmox1gjy000arqtsgip3syqp7","Southwest Tennessee Community College","southwest-tennessee-community-college","","TN","","","","",""
"cmox23aeu00c9qtfkozc5m18v","Southwest Virginia","southwest-virginia","","IA","","","","",""
"cmox0698600brqtgczygal4sl","Southwestern","southwestern","","KS","","","","",""
"cmox1gjze00auqtsgrix61vxy","Southwestern Community College","southwestern-community-college","","IA","","","","",""
"cmox1gk0u00axqtsgndbuoigc","Southwestern Illinois College","southwestern-illinois-college","","IL","","","","",""
"cmovlhza200guqt208f94o6s9","Southwestern Oklahoma State","southwestern-oklahoma-state","Weatherford","Oklahoma","","","","",""
"cmovorwm800lrqt7gf5gd6k9i","Southwestern University (Texas)","southwestern-university-texas","","TX","","","","",""
"cmovorwnp00luqt7gs61cw06r","Spalding University","spalding-university","","KY","","","","",""
"cmox0699k00buqtgcpx2iqyzz","Spartanburg Methodist","spartanburg-methodist","","SC","","","","",""
"cmox23ag600ccqtfkmccgt2nb","Spoon River College","spoon-river-college","","IL","","","","",""
"cmowzs204006iqt4wpgwrqfh7","Spring Arbor","spring-arbor","","MICH.","","","","",""
"cmovlhzbg00gxqt202oacshob","Spring Hill","spring-hill","Mobile","Alabama","","","","",""
"cmowzs21j006lqt4wffal58bl","St. Ambrose","st-ambrose","","IA","","","","",""
"cmowzs230006oqt4wqumb05n0","St. Andrews","st-andrews","","NC","","","","",""
"cmox1gk2700b0qtsginc3y1s2","St. Charles Community College","st-charles-community-college","","MO","","","","",""
"cmox23ahj00cfqtfkvbh8e2u7","St. Clair County Community College","st-clair-county-community-college","","MI","","","","",""
"cmox2o3gd0063qtbkj69yetsq","St. Cloud Technical & Community College","st-cloud-technical-and-community-college","","MN","","","","",""
"cmowzs24h006rqt4wfge0sbob","St. Francis","st-francis","","IL","","","","",""
"cmovorwp600lxqt7g3xbtdq9r","St. John Fisher University","st-john-fisher-university","","NY","","","","",""
"cmou6ba9d00auqtichfm9m8f7","St. John's University","st-johns-university","Queens","NY","","","","",""
"cmox23aiw00ciqtfk1p7zdgqr","St. Johns River State College","st-johns-river-state-college","","FL","","","","",""
"cmovorwql00m0qt7gj9w4kqe4","St. Joseph's University NY (Brooklyn)","st-joseph-s-university-ny-brooklyn","","NY","","","","",""
"cmovorws300m3qt7gif4zrh16","St. Joseph's University, New York L.I.","st-joseph-s-university-new-york-l-i","","NY","","","","",""
"cmovorwtr00m6qt7glavl0bf4","St. Lawrence University","st-lawrence-university","","NY","","","","",""
"cmox1gk3k00b3qtsgdrzhpr94","St. Louis Community College","st-louis-community-college","","MO","","","","",""
"cmovorwvz00m9qt7gqhk26msg","St. Mary's College of Maryland","st-mary-s-college-of-maryland","","MD","","","","",""
"cmovorwxh00mcqt7gwn8meujb","St. Norbert College","st-norbert-college","","WI","","","","",""
"cmovorwz300mfqt7gqvxzunrr","St. Olaf College","st-olaf-college","","MN","","","","",""
"cmox1gk4y00b6qtsgf99c4o57","St. Petersburg College","st-petersburg-college","","FL","","","","",""
"cmowzs25w006uqt4w8e2l0xp7","St. Thomas","st-thomas","","FLA.","","","","",""
"cmosowo0s0010qtuovb31mcy3","Stanford University","stanford-university","Stanford","CA","","","","",""
"cmox1gk6g00b9qtsgxzcajkcw","State College of Florida, Manatee-Sarasota","state-college-of-florida-manatee-sarasota","","FL","","","","",""
"cmox1gk7w00bcqtsg1nmdrsu7","State Fair Community College","state-fair-community-college","","MO","","","","",""
"cmovorxeh00n9qt7ga0yia3j3","State University of New York Maritime College","state-university-of-new-york-maritime-college","","NY","","","","",""
"cmovorx0l00miqt7g18xtqm92","State University of New York at Brockport","state-university-of-new-york-at-brockport","","NY","","","","",""
"cmovorx2200mlqt7gxslfx0m0","State University of New York at Canton","state-university-of-new-york-at-canton","","NY","","","","",""
"cmovorx3j00moqt7gs0bo2kob","State University of New York at Cobleskill","state-university-of-new-york-at-cobleskill","","NY","","","","",""
"cmovorx5200mrqt7ghsja9u59","State University of New York at Cortland","state-university-of-new-york-at-cortland","","NY","","","","",""
"cmovorx6j00muqt7gdm93qvyu","State University of New York at New Paltz","state-university-of-new-york-at-new-paltz","","NY","","","","",""
"cmovorx8200mxqt7gymbyrwdf","State University of New York at Old Westbury","state-university-of-new-york-at-old-westbury","","NY","","","","",""
"cmovorxa100n0qt7g0hhzwwrx","State University of New York at Oneonta","state-university-of-new-york-at-oneonta","","NY","","","","",""
"cmovorxbh00n3qt7go3l884ov","State University of New York at Oswego","state-university-of-new-york-at-oswego","","NY","","","","",""
"cmovorxcz00n6qt7gufy2kuv3","State University of New York at Potsdam","state-university-of-new-york-at-potsdam","","NY","","","","",""
"cmovlhzcv00h0qt20rf9d9j4d","Staten Island","staten-island","Staten Island","New York","","","","",""
"cmou87sfe00mcqt8omjooodxl","Stephen F. Austin State University","stephen-f-austin-state-university","Nacogdoches","TX","","","","",""
"cmox069ho00ccqtgc42y9kmfr","Sterling","sterling","","KS","","","","",""
"cmou692i900a3qt1ge0op0qbf","Stetson University","stetson-university","DeLand","FL","","","","",""
"cmovorxgd00ncqt7g6psz5unh","Stevens Institute of Technology","stevens-institute-of-technology","","NJ","","","","",""
"cmovorxhw00nfqt7gfqsi0wa3","Stevenson University","stevenson-university","","MD","","","","",""
"cmox069iz00cfqtgc6ijvh9gn","Stillman","stillman","","AL","","","","",""
"cmovorxjh00niqt7gecxe3888","Stockton University","stockton-university","","NJ","","","","",""
"cmou7zwgq00jfqt18075d1yrp","Stonehill College","stonehill-college","Easton","MA","","","","",""
"cmou72rj700cfqtt8j1fo71oa","Stony Brook University","stony-brook-university","Stony Brook","NY","","","","",""
"cmox2o3hx0066qtbk7jqqixi1","Suffolk Community College","suffolk-community-college","","NY","","","","",""
"cmovorxkx00nlqt7g5g29f4bz","Suffolk University","suffolk-university","","MA","","","","",""
"cmovlhze900h3qt20rprhdg7t","Sul Ross State","sul-ross-state","Alpine","Texas","","","","",""
"cmovorxmc00noqt7gwaxaohxc","Sul Ross State University","sul-ross-state-university","","TX","","","","",""
"cmox23aka00clqtfkny2mgqp7","Sullivan County Community College","sullivan-county-community-college","","NY","","","","",""
"cmox2o3ns006iqtbkf41vg0jo","Surry Community College","surry-community-college","","NC","","","","",""
"cmox23alx00coqtfkwwa6kfhm","Sussex County Community College","sussex-county-community-college","","NJ","","","","",""
"cmovorxnt00nrqt7gwbfswmte","Swarthmore College","swarthmore-college","","PA","","","","",""
"cmossgres0013qti43q75sz9x","Syracuse University","syracuse-university","Syracuse","NY","","","","",""
"cmosun08u0050qtlg3k28eb5j","TCU","tcu","Fort Worth","TX","","","","",""
"cmo2weddu0000ld04vi5vzrqm","TEST","test","","","","","","NCAA Division I","ACC"
"cmox069kd00ciqtgcfmpgoiet","Tabor","tabor","","KS","","","","",""
"cmowzs27g006xqt4wpaqxe1jx","Talladega","talladega","","AL","","","","",""
"cmox1gk9a00bfqtsgxqoctl3d","Tallahassee State College","tallahassee-state-college","","FL","","","","",""
"cmovlhzfn00h6qt208j4bodyc","Tampa","tampa","Tampa","Florida","","","","",""
"cmou8ctnz00nxqtlo1naql28v","Tarleton State University","tarleton-state-university","Stephenville","TX","","","","",""
"cmowzs28y0070qt4wel8w9307","Taylor","taylor","","IN","","","","",""
"cmox1gkap00biqtsgb8q7r863","Temple College","temple-college","","TX","","","","",""
"cmou57egv0083qtdw0yqps6gp","Temple University","temple-university","Philadelphia","PA","","","","",""
"cmox069oi00crqtgc031n7wau","Tennessee Southern","tennessee-southern","","TN","","","","",""
"cmou825av00k9qtfo6o2sfjmf","Tennessee Technological University","tennessee-technological-university","Cookeville","TN","","","","",""
"cmox069px00cuqtgcav6r1c9b","Tennessee Wesleyan","tennessee-wesleyan","","TN","","","","",""
"cmorj0hbg003lqtio2flk2ko3","Tennessee Wesleyan University","tennessee-wesleyan-university","Athens","TN","","","","",""
"cmox2o3pb006lqtbkfaynpac8","Terra State","terra-state","","OH","","","","",""
"cmox069rb00cxqtgc4ygzwzwx","Texas A&M  Texarkana","texas-a-and-m-texarkana","","TX","","","","",""
"cmovlhzh300h9qt20jeslwwd6","Texas A&M International","texas-a-and-m-international","Laredo","Texas","","","","",""
"cmosp9qux002iqtygai7kj7ix","Texas A&M University","texas-am-university","College Station","TX","","","","",""
"cmou87sgu00mfqt8otiseblwa","Texas A&M University Corpus Christi","texas-am-university-corpus-christi","Corpus Christi","TX","","","","",""
"cmox069sn00d0qtgcjtotjzzk","Texas College","texas-college","","TX","","","","",""
"cmovorxp800nuqt7g4uae2hny","Texas Lutheran University","texas-lutheran-university","","TX","","","","",""
"cmou8bkkf00ncqtuwvmtkd81f","Texas Southern University","texas-southern-university","Houston","TX","","","","",""
"cmou3bzmd006iqtvo520iedb5","Texas State University","texas-state-university","San Marcos","TX","","","","",""
"cmosun0a30053qtlgwqx8pc03","Texas Tech University","texas-tech-university","Lubbock","TX","","","","",""
"cmou869si00kxqtjk4hq2v3uw","The Citadel","the-citadel","Charleston","SC","","","","",""
"cmovorxqp00nxqt7gak5d6wlt","The City College of New York","the-city-college-of-new-york","","NY","","","","",""
"cmovorxs700o0qt7gx7sa4v2r","The College of New Jersey","the-college-of-new-jersey","","NJ","","","","",""
"cmovorxtm00o3qt7goo70devu","The College of St. Scholastica","the-college-of-st-scholastica","","MN","","","","",""
"cmovorxv300o6qt7glc351mdx","The College of Wooster","the-college-of-wooster","","OH","","","","",""
"cmowzs2af0073qt4wn3t65h57","The Master's","the-master-s","","CALIF.","","","","",""
"cmovorxwj00o9qt7g1xn6u07t","The State University of New York at Fredonia","the-state-university-of-new-york-at-fredonia","","NY","","","","",""
"cmovorxy200ocqt7gygeszkzf","The University of Olivet","the-university-of-olivet","","MI","","","","",""
"cmovorxzk00ofqt7g36au1dgn","Thiel College","thiel-college","","PA","","","","",""
"cmox069va00d6qtgcn0ndzzas","Thomas","thomas","","GA","","","","",""
"cmovory1600oiqt7g6g310flh","Thomas College","thomas-college","","ME","","","","",""
"cmovlhzig00hcqt20nt6ruwxn","Thomas More","thomas-more","Crestview Hills","Kentucky","","","","",""
"cmox1gkc000blqtsg0cpjkqpx","Three Rivers Community College - MO","three-rivers-community-college-mo","","MO","","","","",""
"cmovlhzjx00hfqt20rh69vt99","Tiffin","tiffin","Tiffin","Ohio","","","","",""
"cmox2o3qt006oqtbkhak9bo7b","Tompkins Cortland Community College","tompkins-cortland-community-college","","NY","","","","",""
"cmowzs2c00076qt4wck5u0njl","Tougaloo","tougaloo","","MISS.","","","","",""
"cmou72rkm00ciqtt8z62e367q","Towson University","towson-university","Towson","MD","","","","",""
"cmovory2o00olqt7gz00gydjb","Transylvania University","transylvania-university","","KY","","","","",""
"cmovlhzl900hiqt2017r2gcxq","Trevecca Nazarene","trevecca-nazarene","Nashville","Tennessee","","","","",""
"cmovory4500ooqt7glchffp1u","Trine University","trine-university","","IN","","","","",""
"cmox1gkdi00boqtsgvoj3d2eq","Trinidad State College","trinidad-state-college","","CO","","","","",""
"cmowzs2dj0079qt4w9wire00s","Trinity Christian","trinity-christian","","IL","","","","",""
"cmovory5l00orqt7gb3nwx481","Trinity College (Connecticut)","trinity-college-connecticut","","CT","","","","",""
"cmovory7300ouqt7gy4693ua5","Trinity University (Texas)","trinity-university-texas","","TX","","","","",""
"cmox1gkev00brqtsgxithpel1","Triton College","triton-college","","IL","","","","",""
"cmou3bznt006lqtvom504k4vr","Troy University","troy-university","Troy","AL","","","","",""
"cmox069zr00dfqtgcntxrsrbb","Truett McConnell","truett-mcconnell","","GA","","","","",""
"cmovlhzmn00hlqt2083yrmuwr","Truman","truman","Kirksville","Missouri","","","","",""
"cmovory8q00oxqt7g5777fg65","Tufts University","tufts-university","","MA","","","","",""
"cmou57ejn0086qtdwaxqor803","Tulane University","tulane-university","New Orleans","LA","","","","",""
"cmovlhznz00hoqt20smgedllb","Tusculum","tusculum","Tusculum","Tennessee","","","","",""
"cmorjat4k0050qt4wuinkw7vf","Tusculum University","tusculum-university","Greeneville","TN","","","","",""
"cmovlhzpc00hrqt20uz124foq","Tuskegee","tuskegee","Tuskegee","Alabama","","","","",""
"cmox1gkg900buqtsgnrq48ujw","Tyler Junior College","tyler-junior-college","","TX","","","","",""
"cmovorya900p0qt7gjl80gqj9","U.S. Merchant Marine Academy","u-s-merchant-marine-academy","","NY","","","","",""
"cmox23ana00crqtfkrw1vnvi0","UA Rich Mountain","ua-rich-mountain","","IN","","","","",""
"cmovlhzqs00huqt204srrz83h","UCCS","uccs","Colorado Springs","Colorado","","","","",""
"cmosun0bd0056qtlg87u13vxx","UCF","ucf","Orlando","FL","","","","",""
"cmossumq5003xqtpgz2376dpb","UCLA","ucla","Los Angeles","CA","","","","",""
"cmox2o3sa006rqtbkc43ldcq1","UCNJ","ucnj","","NJ","","","","",""
"cmox06a1200diqtgc2xj3i2cg","UHSP","uhsp","","MO","","","","",""
"cmovlhzs600hxqt20h9vfhr4u","UIS","uis","Springfield","Illinois","","","","",""
"cmou6tv8i00boqti0vjvm8aer","UNC Asheville","unc-asheville","Asheville","NC","","","","",""
"cmorjaswk004iqt4wj0tze6tj","UNC Pembroke","unc-pembroke","Pembroke","North Carolina","","","","",""
"cmou72rm100clqtt8q8b00o3c","UNC Wilmington","unc-wilmington","Wilmington","NC","","","","",""
"cmovlhzxu00i9qt20j0epyeh0","USC Aiken","usc-aiken","Aiken","South Carolina","","","","",""
"cmovlhzz700icqt20buljpr44","USC Beaufort","usc-beaufort","Bluffton","South Carolina","","","","",""
"cmox1gkhm00bxqtsglgq2idhq","USC Lancaster","usc-lancaster","","SC","","","","",""
"cmox1gkj000c0qtsgx1eij6lh","USC Salkehatchie","usc-salkehatchie","","SC","","","","",""
"cmox1gkkd00c3qtsgold75ly9","USC Sumter","usc-sumter","","SC","","","","",""
"cmox1gklr00c6qtsg8qezbdpk","USC Union","usc-union","","SC","","","","",""
"cmou6tv9y00brqti0h1og2mt7","USC Upstate","usc-upstate","Spartanburg","SC","","","","",""
"cmovli00o00ifqt203ot9wl06","UT Dallas","ut-dallas","Richardson","Texas","","","","",""
"cmovli02200iiqt20ippkyoyf","UT Permian Basin","ut-permian-basin","Odessa","Texas","","","","",""
"cmovli03e00ilqt209z7vjlxj","UT Tyler","ut-tyler","Tyler","Texas","","","","",""
"cmorjat5v0053qt4wzd7t66h5","UVA Wise","uva-wise","Wise","Virginia","","","","",""
"cmox23aos00cuqtfktpuiswsq","Ulster County Community College","ulster-county-community-college","","NY","","","","",""
"cmovlhzv200i3qt20d3hew93t","Union","union","Jackson","Tennessee","","","","",""
"cmovorybu00p3qt7g1xvbtz80","Union College (New York)","union-college-new-york","","NY","","","","",""
"cmox06a2l00dlqtgcos7i4rt9","Union Commonwealth","union-commonwealth","","KY","","","","",""
"cmou7y6sb00ifqtoc8y5sldt8","United States Naval Academy","united-states-naval-academy","Annapolis","MD","","","","",""
"cmou7skcx00foqtagxk69btib","University of Akron","university-of-akron","Akron","OH","","","","",""
"cmosp9qb0001cqtyg3bj9jezt","University of Alabama","university-of-alabama","Tuscaloosa","AL","","","","",""
"cmou57e5s007iqtdwb3g795nq","University of Alabama at Birmingham","university-of-alabama-at-birmingham","Birmingham","AL","","","","",""
"cmosp9qcd001fqtygqtxktpzw","University of Arkansas","university-of-arkansas","Fayetteville","AR","","","","",""
"cmou8253h00juqtfoheeskxep","University of Arkansas at Little Rock","university-of-arkansas-at-little-rock","Little Rock","AR","","","","",""
"cmou8bklv00nfqtuwyjlpx889","University of Arkansas at Pine Bluff","university-of-arkansas-at-pine-bluff","Pine Bluff","AR","","","","",""
"cmosownko0003qtuom8wxpo9s","University of California Berkeley","university-of-california-berkeley","Berkeley","CA","","","","",""
"cmovorydb00p6qt7gfhgt906u","University of California, Santa Cruz","university-of-california-santa-cruz","","CA","","","","",""
"cmou69282009iqt1gxj2iub11","University of Central Arkansas","university-of-central-arkansas","Conway","AR","","","","",""
"cmovoryeq00p9qt7g282zwgyx","University of Chicago","university-of-chicago","","IL","","","","",""
"cmosun02f004lqtlg6en5evwj","University of Cincinnati","university-of-cincinnati","Cincinnati","OH","","","","",""
"cmosun0fb005fqtlg6yhcnwdm","University of Colorado Boulder","university-of-colorado-boulder","Boulder","CO","","","","",""
"cmou6ba1700acqtict3598yzg","University of Connecticut","university-of-connecticut","Storrs","CT","","","","",""
"cmox23aq600cxqtfkyjhp3w70","University of Connecticut at Avery Point","university-of-connecticut-at-avery-point","","CT","","","","",""
"cmovoryg800pcqt7gz5j3vr2e","University of Dallas","university-of-dallas","","TX","","","","",""
"cmou65q73008iqt1o6zbgwgae","University of Dayton","university-of-dayton","Dayton","OH","","","","",""
"cmovoryhq00pfqt7gy3uj0x9o","University of Dubuque","university-of-dubuque","","IA","","","","",""
"cmou7wkb700h6qt5s0alseljc","University of Evansville","university-of-evansville","Evansville","IN","","","","",""
"cmosp9qf2001lqtyghnsfqgxe","University of Florida","university-of-florida","Gainesville","FL","","","","",""
"cmorirv7r0016qtm0u7tt6h9b","University of Georgia","university-of-georgia","Athens","GA","","","","",""
"cmovoryj700piqt7gnv1snat4","University of Hartford","university-of-hartford","","CT","","","","",""
"cmosun03o004oqtlgjeqvedtg","University of Houston","university-of-houston","Houston","TX","","","","",""
"cmoss3uby002oqtao54kmml5m","University of Illinois","university-of-illinois","Champaign","IL","","","","",""
"cmou7wkcm00h9qt5s8asylqbg","University of Illinois Chicago","university-of-illinois-chicago","Chicago","IL","","","","",""
"cmoss3uew002uqtao33d0b37y","University of Iowa","university-of-iowa","Iowa City","IA","","","","",""
"cmosun04x004rqtlgmuopyesz","University of Kansas","university-of-kansas","Lawrence","KS","","","","",""
"cmosp9qho001rqtyg0963f2ul","University of Kentucky","university-of-kentucky","Lexington","KY","","","","",""
"cmovorykp00plqt7gqrijirdr","University of La Verne","university-of-la-verne","","CA","","","","",""
"cmou3bzp7006oqtvos9t9rqg2","University of Louisiana Monroe","university-of-louisiana-monroe","Monroe","LA","","","","",""
"cmou3bzf30063qtvo9lhvxev8","University of Louisiana at Lafayette","university-of-louisiana-at-lafayette","Lafayette","LA","","","","",""
"cmosownru000iqtuo4o7sl6mq","University of Louisville","university-of-louisville","Louisville","KY","","","","",""
"cmovorym800poqt7g78ia0o4y","University of Lynchburg","university-of-lynchburg","","VA","","","","",""
"cmovorynp00prqt7gg8fqar0u","University of Maine at Presque Isle","university-of-maine-at-presque-isle","","ME","","","","",""
"cmovoryp700puqt7ga0pecw84","University of Maine, Farmington","university-of-maine-farmington","","ME","","","","",""
"cmovoryqo00pxqt7gfzt3cug3","University of Mary Hardin-Baylor","university-of-mary-hardin-baylor","","TX","","","","",""
"cmovorys400q0qt7g3mcw8v2h","University of Mary Washington","university-of-mary-washington","","VA","","","","",""
"cmoss3uga002xqtaoeu7linqc","University of Maryland","university-of-maryland","College Park","MD","","","","",""
"cmou7v14r00grqtfgqko66ld4","University of Maryland Eastern Shore","university-of-maryland-eastern-shore","Princess Anne","MD","","","","",""
"cmou65qcx008uqt1ofivi6ige","University of Massachusetts Amherst","university-of-massachusetts-amherst","Amherst","MA","","","","",""
"cmovoryti00q3qt7gbfimy7pd","University of Massachusetts Boston","university-of-massachusetts-boston","","MA","","","","",""
"cmovoryux00q6qt7gmc9p0lvn","University of Massachusetts, Dartmouth","university-of-massachusetts-dartmouth","","MA","","","","",""
"cmou57ece007uqtdws2374kvt","University of Memphis","university-of-memphis","Memphis","TN","","","","",""
"cmosowntd000lqtuoyvr4xd0q","University of Miami","university-of-miami","Coral Gables","FL","","","","",""
"cmoss3uhm0030qtaobbllk1g1","University of Michigan","university-of-michigan","Ann Arbor","MI","","","","",""
"cmoss3ukd0036qtao5inxhdyw","University of Minnesota","university-of-minnesota","Minneapolis","MN","","","","",""
"cmovorywb00q9qt7gd5kpttoy","University of Minnesota, Morris","university-of-minnesota-morris","","MN","","","","",""
"cmosp9qk8001xqtygdf9x52ry","University of Mississippi","university-of-mississippi","Oxford","MS","","","","",""
"cmosp9qmw0023qtygkzxzqlg0","University of Missouri","university-of-missouri","Columbia","MO","","","","",""
"cmovoryxr00qcqt7g9j1oq8b5","University of Mount Saint Vincent","university-of-mount-saint-vincent","","NY","","","","",""
"cmovoryz500qfqt7g81q67yhb","University of Mount Union","university-of-mount-union","","OH","","","","",""
"cmoss3ulp0039qtaosklsgdir","University of Nebraska","university-of-nebraska","Lincoln","NE","","","","",""
"cmou7y6mp00i3qtoc5mm3t20o","University of Nevada Las Vegas","university-of-nevada-las-vegas","Las Vegas","NV","","","","",""
"cmou7y6o400i6qtocedeswv8d","University of Nevada Reno","university-of-nevada-reno","Reno","NV","","","","",""
"cmovorz0j00qiqt7gwfqzh5oi","University of New England","university-of-new-england","","ME","","","","",""
"cmou7y6pk00i9qtoc6no7wm9t","University of New Mexico","university-of-new-mexico","Albuquerque","NM","","","","",""
"cmou87s9700m0qt8obe825qvw","University of New Orleans","university-of-new-orleans","New Orleans","LA","","","","",""
"cmou692dm009uqt1gk17ovy4y","University of North Alabama","university-of-north-alabama","Florence","AL","","","","",""
"cmorirv0y000rqtm0oi05g3yi","University of North Carolina Wilmington","university-of-north-carolina-wilmington","Wilmington","NC","","","","",""
"cmorihv4u000fqth8xhav3tg9","University of North Carolina at Chapel Hill","university-of-north-carolina-at-chapel-hill","Chapel Hill","NC","","","","",""
"cmou57e7n007lqtdw6grlj0yo","University of North Carolina at Charlotte","university-of-north-carolina-at-charlotte","Charlotte","NC","","","","",""
"cmou869wi00l6qtjk6ypp1qk6","University of North Carolina at Greensboro","university-of-north-carolina-at-greensboro","Greensboro","NC","","","","",""
"cmou692f9009xqt1gxdgwjsm8","University of North Florida","university-of-north-florida","Jacksonville","FL","","","","",""
"cmou7wkjz00hoqt5slulm7vp1","University of Northern Iowa","university-of-northern-iowa","Cedar Falls","IA","","","","",""
"cmovorz1x00qlqt7gj1rmn3wo","University of Northwestern-St. Paul","university-of-northwestern-st-paul","","MN","","","","",""
"cmosownxt000uqtuozt3yykq9","University of Notre Dame","university-of-notre-dame","Notre Dame","IN","","","","",""
"cmosp9qpg0026qtygji5bwcu3","University of Oklahoma","university-of-oklahoma","Norman","OK","","","","",""
"cmossumsw0043qtpgqq3re2qg","University of Oregon","university-of-oregon","Eugene","OR","","","","",""
"cmou7ektw00eiqtx8aqk8pgdt","University of Pennsylvania","university-of-pennsylvania","Philadelphia","PA","","","","",""
"cmosownzc000xqtuoxng8rral","University of Pittsburgh","university-of-pittsburgh","Pittsburgh","PA","","","","",""
"cmovorz3i00qoqt7ghg1tnbu2","University of Pittsburgh, Bradford","university-of-pittsburgh-bradford","","PA","","","","",""
"cmovorz4z00qrqt7g8ee5eav0","University of Pittsburgh, Greensburg","university-of-pittsburgh-greensburg","","PA","","","","",""
"cmou8eaal00olqt6ssp9uycb0","University of Portland","university-of-portland","Portland","OR","","","","",""
"cmovorz6f00quqt7gsbvzi3if","University of Puget Sound","university-of-puget-sound","","WA","","","","",""
"cmovorz7w00qxqt7g5mub8cth","University of Redlands","university-of-redlands","","CA","","","","",""
"cmou65qee008xqt1o7ljwn00l","University of Rhode Island","university-of-rhode-island","Kingston","RI","","","","",""
"cmou65qft0090qt1oyy3qt0xa","University of Richmond","university-of-richmond","Richmond","VA","","","","",""
"cmovorz9c00r0qt7g90rq735s","University of Rochester","university-of-rochester","","NY","","","","",""
"cmovorzar00r3qt7gjgasvnrx","University of Saint Joseph (Connecticut)","university-of-saint-joseph-connecticut","","CT","","","","",""
"cmou8eade00orqt6s9lh8sk91","University of San Diego","university-of-san-diego","San Diego","CA","","","","",""
"cmou8eaey00ouqt6s4q4bojoc","University of San Francisco","university-of-san-francisco","San Francisco","CA","","","","",""
"cmovorzc800r6qt7gcu2nioza","University of Scranton","university-of-scranton","","PA","","","","",""
"cmou3bzjh006cqtvo0kcr1a9o","University of South Alabama","university-of-south-alabama","Mobile","AL","","","","",""
"cmoeilurm0000qtiga2s54ybq","University of South Carolina","university-of-south-carolina","Columbia","SC","","","","",""
"cmou57eff0080qtdwllt5e1ya","University of South Florida","university-of-south-florida","Tampa","FL","","","","",""
"cmossumrj0040qtpg5nfsfxij","University of Southern California","university-of-southern-california","Los Angeles","CA","","","","",""
"cmou8252500jrqtfovp5vseq1","University of Southern Indiana","university-of-southern-indiana","Evansville","IN","","","","",""
"cmovorzdu00r9qt7g2t1nrqsw","University of Southern Maine","university-of-southern-maine","","ME","","","","",""
"cmou3bzky006fqtvotlln2j4q","University of Southern Mississippi","university-of-southern-mississippi","Hattiesburg","MS","","","","",""
"cmovorzfk00rcqt7g4rr2fadw","University of St. Thomas (Texas)","university-of-st-thomas-texas","","TX","","","","",""
"cmorirveq001iqtm00tv78mb7","University of Tennessee","university-of-tennessee","Knoxville","TN","","","","",""
"cmou8259h00k6qtfouj8clleo","University of Tennessee at Martin","university-of-tennessee-at-martin","Martin","TN","","","","",""
"cmosp9qth002fqtyg9zds0e99","University of Texas","university-of-texas","Austin","TX","","","","",""
"cmou8ctml00nuqtloo0hli517","University of Texas Arlington","university-of-texas-arlington","Arlington","TX","","","","",""
"cmou8ctl700nrqtlo4ao723bv","University of Texas Rio Grande Valley","university-of-texas-rio-grande-valley","Edinburg","TX","","","","",""
"cmovorzh300rfqt7gmsvcadrw","University of Texas at Dallas","university-of-texas-at-dallas","","TX","","","","",""
"cmou74gen00diqtbopd0cv1gz","University of Texas at El Paso","university-of-texas-at-el-paso","El Paso","TX","","","","",""
"cmou57el20089qtdwofatlmue","University of Texas at San Antonio","university-of-texas-at-san-antonio","San Antonio","TX","","","","",""
"cmou7skrx00giqtag4g0n7mer","University of Toledo","university-of-toledo","Toledo","OH","","","","",""
